joueur,nationalite,position,equipe,age,annee_naissance,matchs,titularisations,minutes,minutes_90,buts,passes_decisives,buts_passes_decisives,buts_hors_penaltys,penaltys_marques,penaltys_tentes,cartons_jaunes,cartons_rouges,xg,npxg,xa,npxg_xa,progressions_balle,passes_progressives,passes_progressives_recues,buts_90,passes_decisives_90,buts_passes_decisives_90,buts_hors_penaltys_90,buts_passes_decisives_penaltys_90,xg_90,xa_90,xg_xa_90,npxg_90,npxg_xa_90
Nicolò Rovella,ITA,MT,Lazio,23.0,2001,24.0,22.0,2004.0,22.3,0.0,2.0,2.0,0.0,0.0,0.0,10.0,0.0,0.9,0.9,1.8,2.7,29.0,114.0,31.0,0.0,0.09,0.09,0.0,0.09,0.04,0.08,0.12,0.04,0.12
Amir Rrahmani,KVX,DF,Napoli,31.0,1994,30.0,30.0,2686.0,29.8,1.0,2.0,3.0,1.0,0.0,0.0,2.0,0.0,2.5,2.5,0.6,3.1,19.0,139.0,1.0,0.03,0.07,0.1,0.03,0.1,0.08,0.02,0.11,0.08,0.11
Tommaso Rubino,ITA,MT,Fiorentina,18.0,2006,1.0,0.0,8.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53,0.53,0.0,0.53
Matteo Ruggeri,ITA,DF,Atalanta,22.0,2002,24.0,17.0,1527.0,17.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.2,0.2,1.7,1.9,52.0,95.0,94.0,0.0,0.12,0.12,0.0,0.12,0.01,0.1,0.11,0.01,0.11
Stefano Sabelli,ITA,DF,Genoa,32.0,1993,26.0,18.0,1650.0,18.3,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.1,0.1,1.3,1.5,29.0,66.0,38.0,0.0,0.05,0.05,0.0,0.05,0.01,0.07,0.08,0.01,0.08
Alexis Saelemaekers,BEL,"DF,AT",Roma,25.0,1999,17.0,13.0,1056.0,11.7,6.0,2.0,8.0,6.0,0.0,0.0,4.0,0.0,1.9,1.9,2.4,4.3,33.0,46.0,107.0,0.51,0.17,0.68,0.51,0.68,0.16,0.21,0.37,0.16,0.37
Alexis Saelemaekers,BEL,"DF,AT",Milan,25.0,1999,1.0,1.0,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,7.0,4.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.06,0.0,0.06
Richie Sagrado,BEL,DF,Venezia,21.0,2004,3.0,3.0,140.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.0,0.1,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03,0.03,0.03
Marco Sala,ITA,DF,Como,25.0,1999,8.0,3.0,261.0,2.9,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.1,0.1,10.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.0,0.04
Marco Sala,ITA,DF,Lecce,25.0,1999,1.0,0.0,27.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Anass Salah-Eddine,NED,DF,Roma,23.0,2002,3.0,2.0,152.0,1.7,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.1,0.5,8.0,2.0,15.0,0.0,0.59,0.59,0.0,0.59,0.19,0.08,0.27,0.19,0.27
Lazar Samardzic,SRB,"MT,AT",Atalanta,23.0,2002,27.0,6.0,1028.0,11.4,2.0,1.0,3.0,2.0,0.0,0.0,3.0,0.0,1.9,1.9,1.7,3.6,47.0,77.0,92.0,0.18,0.09,0.26,0.18,0.26,0.17,0.15,0.32,0.17,0.32
Junior Sambia,FRA,"DF,AT",Empoli,28.0,1996,11.0,1.0,244.0,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.1,0.4,1.0,14.0,11.0,0.0,0.0,0.0,0.0,0.0,0.11,0.04,0.15,0.11,0.15
Antonio Sanabria,PAR,AT,Torino,29.0,1996,21.0,14.0,1122.0,12.5,2.0,1.0,3.0,2.0,0.0,1.0,1.0,0.0,2.7,1.9,0.5,2.4,6.0,15.0,47.0,0.16,0.08,0.24,0.16,0.24,0.22,0.04,0.26,0.16,0.19
Alexis Sánchez,CHI,AT,Udinese,36.0,1988,9.0,5.0,350.0,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.1,0.6,2.0,16.0,18.0,0.0,0.0,0.0,0.0,0.0,0.14,0.02,0.16,0.14,0.16
Nicola Sansone,ITA,"MT,AT",Lecce,33.0,1991,5.0,0.0,65.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.3,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.3,0.06,0.36,0.3,0.36
Amin Sarr,SWE,AT,Hellas Verona,24.0,2001,23.0,16.0,1233.0,13.7,3.0,1.0,4.0,3.0,0.0,0.0,0.0,0.0,1.8,1.8,2.0,3.8,21.0,29.0,64.0,0.22,0.07,0.29,0.22,0.29,0.13,0.14,0.28,0.13,0.28
Razvan Sava,ROU,GB,Udinese,22.0,2002,12.0,12.0,1080.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nicolò Savona,ITA,DF,Juventus,22.0,2003,22.0,16.0,1405.0,15.6,2.0,1.0,3.0,2.0,0.0,0.0,3.0,0.0,0.5,0.5,1.2,1.6,31.0,52.0,39.0,0.13,0.06,0.19,0.13,0.19,0.03,0.08,0.1,0.03,0.1
Saba Sazonov,GEO,DF,Torino,23.0,2002,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Giorgio Scalvini,ITA,DF,Atalanta,21.0,2003,6.0,4.0,272.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.1,0.1,0.0,0.1,5.0,20.0,7.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.05,0.05,0.05
Gianluca Scamacca,ITA,AT,Atalanta,26.0,1999,1.0,0.0,6.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.29,0.0,1.29,1.29,1.29
Joël Schingtienne,BEL,DF,Venezia,22.0,2002,10.0,7.0,691.0,7.7,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,14.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Simone Scuffet,ITA,GB,Cagliari,28.0,1996,13.0,13.0,1170.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jacopo Seghetti,ITA,GB,Empoli,20.0,2005,1.0,1.0,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Stefano Sensi,ITA,MT,Monza,29.0,1995,8.0,2.0,211.0,2.3,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.9,0.1,0.0,0.1,2.0,23.0,4.0,0.43,0.0,0.43,0.0,0.0,0.37,0.0,0.37,0.04,0.04
Suat Serdar,GER,MT,Hellas Verona,27.0,1997,14.0,12.0,937.0,10.4,1.0,1.0,2.0,1.0,0.0,0.0,4.0,1.0,1.7,1.7,0.8,2.6,14.0,37.0,15.0,0.1,0.1,0.19,0.1,0.19,0.17,0.08,0.25,0.17,0.25
Stephan El Shaarawy,ITA,"DF,MT",Roma,32.0,1992,23.0,11.0,974.0,10.8,3.0,3.0,6.0,3.0,0.0,0.0,2.0,0.0,2.3,2.3,1.0,3.2,40.0,41.0,73.0,0.28,0.28,0.55,0.28,0.55,0.21,0.09,0.3,0.21,0.3
Alen Sherri,ALB,GB,Cagliari,27.0,1997,6.0,6.0,540.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Eldor Shomurodov,UZB,AT,Roma,29.0,1995,19.0,5.0,580.0,6.4,2.0,2.0,4.0,2.0,0.0,0.0,1.0,0.0,2.7,2.7,0.7,3.5,16.0,15.0,42.0,0.31,0.31,0.62,0.31,0.62,0.42,0.11,0.53,0.42,0.53
Marco Silvestri,ITA,GB,Empoli,34.0,1991,5.0,5.0,450.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Giovanni Simeone,ARG,AT,Napoli,29.0,1995,25.0,1.0,372.0,4.1,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,2.6,2.6,0.7,3.2,9.0,5.0,24.0,0.24,0.24,0.48,0.24,0.48,0.63,0.16,0.79,0.63,0.79
Łukasz Skorupski,POL,GB,Bologna,33.0,1991,22.0,22.0,1980.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ivan Smolčić,CRO,DF,Como,24.0,2000,6.0,6.0,505.0,5.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.1,0.2,2.0,22.0,9.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.04,0.02,0.04
Simon Sohm,SUI,MT,Parma,23.0,2001,28.0,27.0,2295.0,25.5,4.0,0.0,4.0,4.0,0.0,0.0,4.0,0.0,2.6,2.6,1.7,4.4,58.0,117.0,46.0,0.16,0.0,0.16,0.16,0.16,0.1,0.07,0.17,0.1,0.17
Ola Solbakken,NOR,"MT,AT",Empoli,26.0,1998,15.0,6.0,612.0,6.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8,0.8,0.4,1.2,13.0,15.0,25.0,0.0,0.0,0.0,0.0,0.0,0.11,0.06,0.17,0.11,0.17
Oumar Solet,FRA,DF,Udinese,25.0,2000,11.0,11.0,952.0,10.6,1.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,0.8,0.8,0.5,1.3,11.0,34.0,4.0,0.09,0.09,0.19,0.09,0.19,0.07,0.05,0.12,0.07,0.12
Yann Sommer,SUI,GB,Inter,36.0,1988,27.0,27.0,2430.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Borna Sosa,CRO,DF,Torino,27.0,1998,19.0,14.0,1181.0,13.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.7,1.0,13.0,51.0,49.0,0.0,0.0,0.0,0.0,0.0,0.02,0.05,0.07,0.02,0.07
Riccardo Sottil,ITA,"AT,MT",Fiorentina,25.0,1999,18.0,8.0,833.0,9.3,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.9,0.9,0.9,1.7,71.0,18.0,100.0,0.11,0.11,0.22,0.11,0.22,0.09,0.09,0.19,0.09,0.19
Riccardo Sottil,ITA,"AT,MT",Milan,25.0,1999,3.0,1.0,82.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.3,0.4,10.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.19,0.3,0.49,0.19,0.49
Matìas Soulé,ARG,"MT,AT",Roma,21.0,2003,19.0,14.0,1093.0,12.1,3.0,1.0,4.0,3.0,0.0,0.0,2.0,0.0,2.1,2.1,3.0,5.1,60.0,57.0,120.0,0.25,0.08,0.33,0.25,0.33,0.17,0.25,0.42,0.17,0.42
Leonardo Spinazzola,ITA,"DF,AT",Napoli,32.0,1993,20.0,11.0,972.0,10.8,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.4,0.4,2.3,2.7,58.0,50.0,56.0,0.09,0.09,0.19,0.09,0.19,0.04,0.21,0.25,0.04,0.25
Marco Sportiello,ITA,GB,Milan,32.0,1992,1.0,1.0,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Filip Stankovic,SRB,GB,Venezia,23.0,2002,16.0,16.0,1367.0,15.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Petar Stojanović,SVN,MT,Empoli,29.0,1995,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gabriel Strefezza,BRA,"AT,MT",Como,27.0,1997,29.0,28.0,2199.0,24.4,3.0,3.0,6.0,3.0,0.0,0.0,4.0,0.0,3.2,3.2,3.0,6.2,56.0,91.0,135.0,0.12,0.12,0.25,0.12,0.25,0.13,0.12,0.25,0.13,0.25
Ibrahim Sulemana,GHA,MT,Atalanta,21.0,2003,5.0,1.0,122.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tomáš Suslov,SVK,"MT,AT",Hellas Verona,22.0,2002,26.0,23.0,1847.0,20.5,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,1.6,1.6,1.8,3.4,33.0,77.0,70.0,0.0,0.0,0.0,0.0,0.0,0.08,0.09,0.16,0.08,0.16
Zion Suzuki,JPN,GB,Parma,22.0,2002,28.0,28.0,2504.0,27.8,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marin Šverko,CRO,DF,Venezia,27.0,1998,15.0,11.0,1041.0,11.6,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.3,0.3,0.3,0.7,8.0,37.0,1.0,0.09,0.0,0.09,0.09,0.09,0.03,0.03,0.06,0.03,0.06
Mile Svilar,SRB,GB,Roma,25.0,1999,30.0,30.0,2700.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Michael Svoboda,AUT,DF,Venezia,26.0,1998,16.0,15.0,1314.0,14.6,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.2,0.2,0.6,0.8,13.0,43.0,5.0,0.07,0.0,0.07,0.07,0.07,0.01,0.04,0.06,0.01,0.06
Adrien Tameze,CMR,"MT,DF",Torino,31.0,1994,17.0,8.0,599.0,6.7,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.4,0.4,0.8,1.2,14.0,23.0,20.0,0.0,0.0,0.0,0.0,0.0,0.06,0.13,0.19,0.06,0.19
Mehdi Taremi,IRN,AT,Inter,32.0,1992,21.0,4.0,563.0,6.3,1.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,2.9,2.1,1.1,3.3,8.0,22.0,33.0,0.16,0.16,0.32,0.0,0.16,0.47,0.18,0.65,0.34,0.52
Nuno Tavares,POR,DF,Lazio,25.0,2000,20.0,19.0,1517.0,16.9,0.0,8.0,8.0,0.0,0.0,0.0,4.0,1.0,1.0,1.0,4.4,5.5,88.0,96.0,86.0,0.0,0.47,0.47,0.0,0.47,0.06,0.26,0.33,0.06,0.33
Loum Tchaouna,FRA,"AT,MT",Lazio,21.0,2003,21.0,5.0,594.0,6.6,1.0,0.0,1.0,1.0,0.0,0.0,4.0,1.0,2.4,2.4,0.6,3.0,20.0,17.0,56.0,0.15,0.0,0.15,0.15,0.15,0.36,0.09,0.45,0.36,0.45
Jackson Tchatchoua,CMR,"DF,MT",Hellas Verona,23.0,2001,27.0,27.0,2357.0,26.2,2.0,2.0,4.0,2.0,0.0,0.0,6.0,1.0,1.5,1.5,1.8,3.3,66.0,57.0,122.0,0.08,0.08,0.15,0.08,0.15,0.06,0.07,0.12,0.06,0.12
Casper Tengstedt,DEN,"AT,MT",Hellas Verona,24.0,2000,21.0,18.0,1351.0,15.0,6.0,1.0,7.0,5.0,1.0,1.0,2.0,0.0,5.2,4.4,0.9,5.3,28.0,26.0,78.0,0.4,0.07,0.47,0.33,0.4,0.34,0.06,0.4,0.29,0.35
Filippo Terracciano,ITA,"DF,MT",Milan,22.0,2003,10.0,6.0,527.0,5.9,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.2,0.2,0.1,0.3,5.0,14.0,9.0,0.0,0.0,0.0,0.0,0.0,0.03,0.02,0.04,0.03,0.04
Pietro Terracciano,ITA,GB,Fiorentina,35.0,1990,3.0,3.0,270.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Florian Thauvin,FRA,"AT,MT",Udinese,32.0,1993,25.0,24.0,1956.0,21.7,8.0,3.0,11.0,7.0,1.0,3.0,0.0,0.0,8.1,5.7,3.8,9.5,92.0,90.0,148.0,0.37,0.14,0.51,0.32,0.46,0.37,0.18,0.55,0.26,0.44
Malick Thiaw,GER,DF,Milan,23.0,2001,20.0,18.0,1639.0,18.2,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.5,0.5,0.1,0.7,12.0,83.0,1.0,0.0,0.0,0.0,0.0,0.0,0.03,0.01,0.04,0.03,0.04
Morten Thorsby,NOR,MT,Genoa,28.0,1996,24.0,18.0,1550.0,17.2,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,2.2,2.2,1.5,3.7,20.0,52.0,57.0,0.0,0.06,0.06,0.0,0.06,0.13,0.09,0.22,0.13,0.22
Khéphren Thuram,FRA,MT,Juventus,24.0,2001,28.0,19.0,1729.0,19.2,3.0,4.0,7.0,3.0,0.0,0.0,4.0,0.0,3.2,3.2,3.3,6.5,55.0,84.0,42.0,0.16,0.21,0.36,0.16,0.36,0.17,0.17,0.34,0.17,0.34
Marcus Thuram,FRA,AT,Inter,27.0,1997,29.0,25.0,2086.0,23.2,13.0,4.0,17.0,13.0,0.0,0.0,1.0,0.0,9.3,9.3,3.6,12.8,60.0,52.0,161.0,0.56,0.17,0.73,0.56,0.73,0.4,0.15,0.55,0.4,0.55
Cheikh Tidiane Niasse,SEN,MT,Hellas Verona,25.0,2000,7.0,6.0,573.0,6.4,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.4,0.4,0.0,0.4,4.0,17.0,9.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.06,0.06,0.06
Rafael Tolói,ITA,DF,Atalanta,34.0,1990,8.0,2.0,345.0,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,5.0,22.0,5.0,0.0,0.0,0.0,0.0,0.0,0.01,0.05,0.06,0.01,0.06
Fikayo Tomori,ENG,DF,Milan,27.0,1997,14.0,11.0,970.0,10.8,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.1,0.1,0.1,0.2,6.0,41.0,1.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.02,0.01,0.02
Lorenzo Tosto,ITA,DF,Empoli,19.0,2006,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Souleymane Touré,FRA,DF,Udinese,22.0,2003,12.0,11.0,733.0,8.1,1.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,0.4,0.4,0.0,0.4,6.0,26.0,3.0,0.12,0.0,0.12,0.12,0.12,0.05,0.01,0.05,0.05,0.05
Stefano Turati,ITA,GB,Monza,23.0,2001,26.0,26.0,2316.0,25.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kacper Urbanski,POL,MT,Bologna,20.0,2004,7.0,1.0,247.0,2.7,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.3,0.3,0.5,0.8,5.0,15.0,19.0,0.36,0.0,0.36,0.36,0.36,0.12,0.17,0.29,0.12,0.29
Kacper Urbanski,POL,MT,Monza,20.0,2004,6.0,5.0,417.0,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.2,7.0,36.0,12.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.04,0.02,0.04
Lautaro Valenti,ARG,DF,Parma,26.0,1999,12.0,10.0,896.0,10.0,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.2,0.2,0.2,0.4,1.0,19.0,2.0,0.1,0.0,0.1,0.1,0.1,0.03,0.02,0.04,0.03,0.04
Nicolás Valentini,ARG,DF,Hellas Verona,23.0,2001,5.0,4.0,361.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.1,0.1,0.0,0.1,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03,0.03,0.03
Emanuele Valeri,ITA,DF,Parma,26.0,1998,26.0,25.0,2117.0,23.5,2.0,4.0,6.0,1.0,1.0,1.0,0.0,0.0,1.4,0.7,2.5,3.2,57.0,75.0,74.0,0.09,0.17,0.26,0.04,0.21,0.06,0.11,0.17,0.03,0.13
Álex Valle,ESP,DF,Como,20.0,2004,8.0,7.0,624.0,6.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.3,0.5,7.0,24.0,14.0,0.0,0.0,0.0,0.0,0.0,0.03,0.04,0.07,0.03,0.07
Mattia Valoti,ITA,MT,Monza,31.0,1993,5.0,0.0,40.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ignace Van Der Brempt,BEL,DF,Como,22.0,2002,15.0,12.0,1066.0,11.8,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.2,0.2,0.5,0.7,16.0,33.0,32.0,0.0,0.08,0.08,0.0,0.08,0.02,0.04,0.06,0.02,0.06
Devis Vásquez,COL,GB,Empoli,26.0,1998,24.0,24.0,2160.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Johan Vásquez,MEX,DF,Genoa,26.0,1998,29.0,27.0,2475.0,27.5,2.0,0.0,2.0,2.0,0.0,0.0,7.0,0.0,2.2,2.2,0.3,2.5,24.0,77.0,12.0,0.07,0.0,0.07,0.07,0.07,0.08,0.01,0.09,0.08,0.09
Matías Vecino,URU,MT,Lazio,33.0,1991,13.0,6.0,664.0,7.4,1.0,2.0,3.0,1.0,0.0,0.0,5.0,0.0,1.2,1.2,2.1,3.3,3.0,22.0,11.0,0.14,0.27,0.41,0.14,0.41,0.17,0.29,0.45,0.17,0.45
Danilo Veiga,POR,"DF,AT",Lecce,22.0,2002,5.0,0.0,73.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.1,0.6,3.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.6,0.08,0.68,0.6,0.68
Renato Veiga,POR,DF,Juventus,21.0,2003,5.0,5.0,418.0,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.5,6.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.1,0.1
Lorenzo Venturino,ITA,"AT,MT",Genoa,18.0,2006,3.0,0.0,62.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.2,0.5,2.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.47,0.23,0.69,0.47,0.69
Simone Verdi,ITA,"MT,AT",Como,32.0,1992,9.0,0.0,115.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.5,0.6,3.0,5.0,13.0,0.0,0.0,0.0,0.0,0.0,0.09,0.39,0.47,0.09,0.47
Samuele Vignato,ITA,MT,Monza,21.0,2004,15.0,3.0,440.0,4.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,5.0,16.0,30.0,0.0,0.0,0.0,0.0,0.0,0.04,0.01,0.04,0.04,0.04
Nicolas Viola,ITA,"MT,AT",Cagliari,35.0,1989,22.0,14.0,1031.0,11.5,3.0,1.0,4.0,3.0,0.0,0.0,2.0,0.0,2.1,2.1,1.8,3.8,17.0,42.0,68.0,0.26,0.09,0.35,0.26,0.35,0.18,0.15,0.33,0.18,0.33
Mattia Viti,ITA,DF,Empoli,23.0,2002,22.0,22.0,1872.0,20.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6,0.6,0.1,0.7,11.0,63.0,7.0,0.0,0.0,0.0,0.0,0.0,0.03,0.01,0.03,0.03,0.03
Vitinha,POR,"AT,MT",Genoa,25.0,2000,18.0,11.0,946.0,10.5,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,1.1,1.1,2.7,3.8,22.0,14.0,56.0,0.0,0.19,0.19,0.0,0.19,0.1,0.26,0.36,0.1,0.36
Dušan Vlahović,SRB,AT,Juventus,25.0,2000,23.0,18.0,1568.0,17.4,9.0,2.0,11.0,5.0,4.0,4.0,3.0,0.0,10.9,7.8,1.1,8.9,21.0,18.0,94.0,0.52,0.11,0.63,0.29,0.4,0.63,0.06,0.69,0.45,0.51
Vanja Vlahović,SRB,"AT,MT",Atalanta,21.0,2004,3.0,0.0,60.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.1,0.3,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.23,0.15,0.38,0.23,0.38
Nikola Vlašić,CRO,"MT,AT",Torino,27.0,1997,23.0,17.0,1588.0,17.6,4.0,3.0,7.0,3.0,1.0,1.0,0.0,0.0,2.2,1.4,1.8,3.2,45.0,79.0,83.0,0.23,0.17,0.4,0.17,0.34,0.12,0.1,0.23,0.08,0.18
