joueur,nationalite,position,equipe,age,annee_naissance,matchs,titularisations,minutes,minutes_90,buts,passes_decisives,buts_passes_decisives,buts_hors_penaltys,penaltys_marques,penaltys_tentes,cartons_jaunes,cartons_rouges,xg,npxg,xa,npxg_xa,progressions_balle,passes_progressives,passes_progressives_recues,buts_90,passes_decisives_90,buts_passes_decisives_90,buts_hors_penaltys_90,buts_passes_decisives_penaltys_90,xg_90,xa_90,xg_xa_90,npxg_90,npxg_xa_90
Lee Jae-sung,KOR,MT,Mainz 05,32.0,1992,26.0,24.0,2089.0,23.2,6.0,5.0,11.0,6.0,0.0,0.0,4.0,0.0,3.8,3.8,4.6,8.3,22.0,89.0,122.0,0.26,0.22,0.47,0.26,0.47,0.16,0.2,0.36,0.16,0.36
Kristijan Jakić,CRO,MT,Augsburg,27.0,1997,24.0,20.0,1712.0,19.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.6,0.6,0.6,1.2,23.0,76.0,37.0,0.0,0.05,0.05,0.0,0.05,0.03,0.03,0.06,0.03,0.06
Luca Jaquez,SUI,DF,Stuttgart,21.0,2003,1.0,0.0,14.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dominik Javorček,SVK,"DF,MT",Holstein Kiel,22.0,2002,12.0,4.0,384.0,4.3,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.7,0.7,7.0,4.0,23.0,0.0,0.47,0.47,0.0,0.47,0.0,0.16,0.16,0.0,0.16
Finn Jeltsch,GER,DF,Stuttgart,18.0,2006,5.0,4.0,363.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.1,0.1,4.0,12.0,4.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.03,0.01,0.03
Fredrik Jensen,FIN,MT,Augsburg,27.0,1997,15.0,7.0,591.0,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.6,1.1,14.0,14.0,43.0,0.0,0.0,0.0,0.0,0.0,0.08,0.09,0.17,0.08,0.17
Moritz Jenz,GER,DF,Mainz 05,25.0,1999,16.0,15.0,1330.0,14.8,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.8,0.8,0.3,1.1,1.0,39.0,3.0,0.0,0.0,0.0,0.0,0.0,0.06,0.02,0.07,0.06,0.07
Carl Johansson,SWE,DF,Holstein Kiel,30.0,1994,5.0,4.0,365.0,4.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.07,0.08,0.01,0.08
Anthony Jung,GER,DF,Werder Bremen,33.0,1991,26.0,20.0,1866.0,20.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.1,20.0,121.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Josip Juranović,CRO,"DF,MT",Union Berlin,29.0,1995,13.0,10.0,900.0,10.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.2,0.2,1.7,1.9,16.0,43.0,35.0,0.0,0.1,0.1,0.0,0.1,0.02,0.17,0.19,0.02,0.19
David Jurásek,CZE,DF,Hoffenheim,24.0,2000,11.0,6.0,573.0,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.8,0.9,15.0,21.0,40.0,0.0,0.0,0.0,0.0,0.0,0.02,0.12,0.14,0.02,0.14
Yusuf Kabadayı,GER,"AT,MT",Augsburg,21.0,2004,5.0,0.0,71.0,0.8,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.6,0.6,0.0,0.7,2.0,3.0,8.0,1.27,0.0,1.27,1.27,1.27,0.82,0.06,0.89,0.82,0.89
Almugera Kabar,GER,DF,Dortmund,18.0,2006,4.0,1.0,125.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.1,0.1,4.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.09,0.0,0.09
Issa Kaboré,BFA,"DF,AT",Werder Bremen,23.0,2001,9.0,3.0,308.0,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.8,1.5,15.0,8.0,35.0,0.0,0.0,0.0,0.0,0.0,0.2,0.25,0.45,0.2,0.45
Pavel Kadeřábek,CZE,DF,Hoffenheim,32.0,1992,19.0,14.0,1186.0,13.2,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.3,0.3,1.7,2.0,12.0,38.0,60.0,0.0,0.0,0.0,0.0,0.0,0.03,0.13,0.15,0.03,0.15
Jakub Kamiński,POL,"DF,MT",Wolfsburg,22.0,2002,16.0,8.0,789.0,8.8,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.7,0.7,2.7,3.4,28.0,28.0,36.0,0.0,0.11,0.11,0.0,0.11,0.08,0.31,0.39,0.08,0.39
Kevin Kampl,SVN,MT,RB Leipzig,34.0,1990,23.0,16.0,1406.0,15.6,1.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,0.8,0.8,1.4,2.1,17.0,98.0,30.0,0.06,0.0,0.06,0.06,0.06,0.05,0.09,0.14,0.05,0.14
Harry Kane,ENG,AT,Bayern Munich,31.0,1993,25.0,23.0,1934.0,21.5,22.0,8.0,30.0,13.0,9.0,9.0,4.0,0.0,17.1,10.1,4.1,14.2,24.0,72.0,116.0,1.02,0.37,1.4,0.6,0.98,0.79,0.19,0.99,0.47,0.66
Atakan Karazor,,MT,Stuttgart,28.0,1996,25.0,24.0,2000.0,22.2,1.0,2.0,3.0,1.0,0.0,0.0,9.0,1.0,1.2,1.2,1.7,2.9,13.0,101.0,23.0,0.05,0.09,0.14,0.05,0.14,0.06,0.08,0.13,0.06,0.13
Mikkel Kaufmann,DEN,AT,Heidenheim,24.0,2001,9.0,3.0,372.0,4.1,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.5,0.5,0.1,0.6,4.0,10.0,21.0,0.0,0.0,0.0,0.0,0.0,0.13,0.03,0.15,0.13,0.15
Yannik Keitel,GER,MT,Stuttgart,25.0,2000,8.0,1.0,157.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4,0.4,0.0,0.4,2.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.2,0.02,0.22,0.2,0.22
Andu Kelati,GER,"MT,DF",Holstein Kiel,22.0,2002,8.0,2.0,288.0,3.2,1.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,0.9,0.9,0.8,1.7,3.0,19.0,11.0,0.31,0.31,0.62,0.31,0.62,0.27,0.26,0.53,0.27,0.53
Thomas Keller,GER,"DF,MT",Heidenheim,25.0,1999,4.0,2.0,132.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aljoscha Kemlein,GER,MT,Union Berlin,20.0,2004,15.0,11.0,922.0,10.2,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.9,0.9,0.6,1.5,5.0,42.0,19.0,0.1,0.0,0.1,0.1,0.1,0.09,0.06,0.15,0.09,0.15
Luca Kerber,GER,"MT,DF",Heidenheim,23.0,2002,18.0,7.0,672.0,7.5,1.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,0.4,0.4,0.5,0.9,1.0,12.0,11.0,0.13,0.0,0.13,0.13,0.13,0.05,0.07,0.12,0.05,0.12
Rani Khedira,GER,MT,Union Berlin,31.0,1994,25.0,24.0,2093.0,23.3,1.0,0.0,1.0,1.0,0.0,0.0,7.0,0.0,0.7,0.7,0.4,1.1,10.0,68.0,24.0,0.04,0.0,0.04,0.04,0.04,0.03,0.02,0.05,0.03,0.05
Joshua Kimmich,GER,MT,Bayern Munich,30.0,1995,26.0,25.0,2217.0,24.6,1.0,6.0,7.0,1.0,0.0,0.0,4.0,0.0,1.4,1.4,6.1,7.5,43.0,279.0,62.0,0.04,0.24,0.28,0.04,0.28,0.06,0.25,0.3,0.06,0.3
Tim Kleindienst,GER,AT,Gladbach,29.0,1995,25.0,25.0,2202.0,24.5,15.0,5.0,20.0,14.0,1.0,2.0,5.0,1.0,12.9,11.2,5.2,16.4,39.0,53.0,124.0,0.61,0.2,0.82,0.57,0.78,0.53,0.21,0.74,0.46,0.67
Lukas Klostermann,GER,DF,RB Leipzig,28.0,1996,22.0,15.0,1370.0,15.2,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.2,0.2,0.1,0.3,14.0,70.0,25.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.02,0.01,0.02
Ansgar Knauff,GER,"MT,DF",Eint Frankfurt,23.0,2002,25.0,14.0,1239.0,13.8,1.0,5.0,6.0,1.0,0.0,0.0,2.0,0.0,2.5,2.5,4.7,7.3,42.0,46.0,118.0,0.07,0.36,0.44,0.07,0.44,0.19,0.34,0.53,0.19,0.53
Magnus Knudsen,NOR,MT,Holstein Kiel,23.0,2001,24.0,20.0,1555.0,17.3,0.0,1.0,1.0,0.0,0.0,0.0,7.0,0.0,0.7,0.7,1.1,1.7,14.0,46.0,20.0,0.0,0.06,0.06,0.0,0.06,0.04,0.06,0.1,0.04,0.1
Gregor Kobel,SUI,GB,Dortmund,27.0,1997,25.0,25.0,2250.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Robin Koch,GER,DF,Eint Frankfurt,28.0,1996,23.0,23.0,1956.0,21.7,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,1.1,1.1,0.1,1.2,8.0,64.0,3.0,0.05,0.0,0.05,0.05,0.05,0.05,0.01,0.06,0.05,0.06
Derrick Köhn,GER,"DF,AT",Werder Bremen,26.0,1999,22.0,14.0,1295.0,14.4,2.0,2.0,4.0,2.0,0.0,0.0,2.0,0.0,0.7,0.7,1.6,2.4,34.0,36.0,117.0,0.14,0.14,0.28,0.14,0.28,0.05,0.11,0.16,0.05,0.16
Dominik Kohr,GER,"DF,MT",Mainz 05,31.0,1994,24.0,24.0,2040.0,22.7,1.0,0.0,1.0,1.0,0.0,0.0,10.0,1.0,1.2,1.2,0.6,1.8,23.0,96.0,28.0,0.04,0.0,0.04,0.04,0.04,0.05,0.02,0.08,0.05,0.08
Marco Komenda,CRO,DF,Holstein Kiel,28.0,1996,17.0,15.0,1150.0,12.8,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.1,0.1,0.7,0.7,13.0,49.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.06,0.0,0.06
Mert Kömür,GER,MT,Augsburg,19.0,2005,13.0,1.0,350.0,3.9,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.4,0.4,0.3,0.8,10.0,4.0,28.0,0.26,0.26,0.51,0.26,0.51,0.11,0.09,0.19,0.11,0.19
Henri Koudossou,GER,DF,Augsburg,25.0,1999,16.0,4.0,621.0,6.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.5,0.6,12.0,15.0,35.0,0.0,0.0,0.0,0.0,0.0,0.01,0.07,0.08,0.01,0.08
Konstantinos Koulierakis,GRE,DF,Wolfsburg,21.0,2003,25.0,23.0,2018.0,22.4,0.0,2.0,2.0,0.0,0.0,0.0,3.0,0.0,0.6,0.6,0.9,1.5,17.0,87.0,8.0,0.0,0.09,0.09,0.0,0.09,0.03,0.04,0.07,0.03,0.07
Matej Kovar,CZE,GB,Leverkusen,24.0,2000,3.0,3.0,270.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andrej Kramarić,CRO,"MT,AT",Hoffenheim,33.0,1991,25.0,25.0,2155.0,23.9,8.0,5.0,13.0,5.0,3.0,3.0,3.0,0.0,8.7,6.4,3.4,9.8,62.0,117.0,168.0,0.33,0.21,0.54,0.21,0.42,0.36,0.14,0.51,0.27,0.41
Frans Krätzig,GER,"DF,MT",Heidenheim,22.0,2003,10.0,9.0,704.0,7.8,1.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.5,0.5,0.8,1.2,15.0,12.0,37.0,0.13,0.26,0.38,0.13,0.38,0.06,0.1,0.16,0.06,0.16
Frans Krätzig,GER,DF,Stuttgart,22.0,2003,1.0,1.0,56.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tom Krauß,GER,MT,Bochum,23.0,2001,8.0,7.0,586.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.5,0.7,11.0,42.0,8.0,0.0,0.0,0.0,0.0,0.0,0.03,0.08,0.11,0.03,0.11
Rasmus Kristensen,DEN,DF,Eint Frankfurt,27.0,1997,24.0,23.0,2065.0,22.9,2.0,2.0,4.0,2.0,0.0,0.0,2.0,0.0,1.0,1.0,2.3,3.3,46.0,145.0,121.0,0.09,0.09,0.17,0.09,0.17,0.05,0.1,0.14,0.05,0.14
Lukas Kübler,GER,DF,Freiburg,32.0,1992,21.0,19.0,1530.0,17.0,5.0,0.0,5.0,5.0,0.0,0.0,5.0,0.0,2.5,2.5,0.5,3.0,16.0,66.0,39.0,0.29,0.0,0.29,0.29,0.29,0.15,0.03,0.18,0.15,0.18
Moritz-Broni Kwarteng,GHA,"MT,AT",Bochum,26.0,1998,7.0,0.0,172.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.2,0.4,4.0,12.0,16.0,0.0,0.0,0.0,0.0,0.0,0.1,0.09,0.19,0.1,0.19
Nediljko Labrović,CRO,GB,Augsburg,25.0,1999,15.0,15.0,1350.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Konrad Laimer,AUT,DF,Bayern Munich,27.0,1997,22.0,12.0,1138.0,12.6,1.0,1.0,2.0,1.0,0.0,0.0,7.0,0.0,1.3,1.3,2.2,3.5,52.0,80.0,71.0,0.08,0.08,0.16,0.08,0.16,0.1,0.18,0.28,0.1,0.28
Stefan Lainer,AUT,DF,Gladbach,32.0,1992,17.0,4.0,567.0,6.3,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.2,0.2,0.9,1.1,17.0,21.0,24.0,0.16,0.0,0.16,0.16,0.16,0.03,0.14,0.17,0.03,0.17
Hugo Larsson,SWE,MT,Eint Frankfurt,20.0,2004,26.0,22.0,1854.0,20.6,3.0,0.0,3.0,3.0,0.0,0.0,2.0,0.0,2.9,2.9,1.1,4.0,13.0,99.0,26.0,0.15,0.0,0.15,0.15,0.15,0.14,0.05,0.19,0.14,0.19
Diogo Leite,POR,DF,Union Berlin,26.0,1999,26.0,25.0,2213.0,24.6,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,1.1,1.1,1.0,2.0,18.0,107.0,16.0,0.0,0.04,0.04,0.0,0.04,0.04,0.04,0.08,0.04,0.08
Maxim Leitsch,GER,DF,Mainz 05,26.0,1998,14.0,6.0,674.0,7.5,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,1.2,1.2,0.2,1.4,4.0,25.0,5.0,0.13,0.0,0.13,0.13,0.13,0.16,0.03,0.19,0.16,0.19
Jamie Leweling,GER,"MT,AT",Stuttgart,24.0,2001,21.0,18.0,1376.0,15.3,2.0,2.0,4.0,2.0,0.0,0.0,4.0,0.0,1.1,1.1,3.3,4.4,51.0,48.0,140.0,0.13,0.13,0.26,0.13,0.26,0.07,0.22,0.29,0.07,0.29
Philipp Lienhart,AUT,DF,Freiburg,28.0,1996,25.0,24.0,2161.0,24.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,0.5,0.5,0.5,1.0,38.0,112.0,8.0,0.04,0.0,0.04,0.04,0.04,0.02,0.02,0.04,0.02,0.04
Marin Ljubicic,CRO,"AT,MT",Union Berlin,23.0,2002,7.0,1.0,144.0,1.6,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.4,0.4,0.6,1.0,1.0,3.0,10.0,0.62,0.62,1.25,0.62,1.25,0.26,0.39,0.64,0.26,0.64
Anthony Losilla,FRA,MT,Bochum,39.0,1986,19.0,13.0,1083.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.4,0.5,3.0,42.0,11.0,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.04,0.01,0.04
Yannik Lührs,GER,DF,Dortmund,21.0,2003,3.0,1.0,127.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.0,0.03
Castello Lukeba,FRA,DF,RB Leipzig,22.0,2002,17.0,12.0,1037.0,11.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.4,0.4,0.2,0.6,9.0,49.0,6.0,0.0,0.0,0.0,0.0,0.0,0.04,0.01,0.05,0.04,0.05
Senne Lynen,BEL,MT,Werder Bremen,26.0,1999,25.0,25.0,2125.0,23.6,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.8,0.8,0.5,1.3,6.0,73.0,27.0,0.0,0.0,0.0,0.0,0.0,0.03,0.02,0.05,0.03,0.05
Shuto Machino,JPN,"AT,MT",Holstein Kiel,25.0,1999,25.0,16.0,1432.0,15.9,7.0,1.0,8.0,6.0,1.0,1.0,1.0,0.0,4.2,3.4,1.8,5.2,19.0,43.0,76.0,0.44,0.06,0.5,0.38,0.44,0.26,0.11,0.37,0.21,0.33
Arne Maier,GER,MT,Augsburg,26.0,1999,24.0,7.0,826.0,9.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,1.3,1.4,2.7,14.0,33.0,43.0,0.0,0.0,0.0,0.0,0.0,0.14,0.15,0.29,0.14,0.29
Patrick Mainka,GER,DF,Heidenheim,30.0,1994,27.0,27.0,2430.0,27.0,1.0,1.0,2.0,1.0,0.0,0.0,3.0,0.0,1.7,1.7,0.3,2.0,17.0,86.0,10.0,0.04,0.04,0.07,0.04,0.07,0.06,0.01,0.08,0.06,0.08
Lovro Majer,CRO,MT,Wolfsburg,27.0,1998,4.0,2.0,145.0,1.6,2.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,1.1,0.4,0.0,0.4,2.0,2.0,6.0,1.24,0.0,1.24,0.62,0.62,0.71,0.01,0.72,0.22,0.23
Jordy Makengo,FRA,DF,Freiburg,23.0,2001,12.0,1.0,207.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.1,6.0,5.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.06,0.0,0.06
Jarzinho Malanga,GER,DF,Stuttgart,18.0,2006,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Julián Malatini,ARG,DF,Werder Bremen,23.0,2001,10.0,5.0,454.0,5.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.2,0.2,0.5,0.7,8.0,24.0,4.0,0.2,0.2,0.4,0.2,0.4,0.05,0.09,0.14,0.05,0.14
Donyell Malen,NED,"AT,MT",Dortmund,26.0,1999,14.0,6.0,614.0,6.8,3.0,0.0,3.0,3.0,0.0,0.0,1.0,0.0,2.9,2.9,0.2,3.2,23.0,17.0,75.0,0.44,0.0,0.44,0.44,0.44,0.43,0.03,0.46,0.43,0.46
Lennard Maloney,USA,MT,Heidenheim,25.0,1999,11.0,10.0,760.0,8.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3,0.3,0.0,0.4,1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.04,0.04,0.04
Lennard Maloney,USA,MT,Mainz 05,25.0,1999,3.0,0.0,24.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Johan Manzambi,SUI,"MT,AT",Freiburg,19.0,2005,5.0,0.0,39.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.0,0.1,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.16,0.16,0.16
Omar Marmoush,EGY,AT,Eint Frankfurt,26.0,1999,17.0,17.0,1448.0,16.1,15.0,9.0,24.0,13.0,2.0,2.0,2.0,0.0,8.8,7.3,6.2,13.5,73.0,50.0,125.0,0.93,0.56,1.49,0.81,1.37,0.55,0.39,0.94,0.45,0.84
Giorgos Masouras,GRE,"AT,MT",Bochum,31.0,1994,7.0,7.0,563.0,6.3,2.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,2.8,2.8,0.7,3.5,15.0,9.0,39.0,0.32,0.16,0.48,0.32,0.48,0.45,0.11,0.56,0.45,0.56
Erhan Mašović,SRB,DF,Bochum,26.0,1998,14.0,10.0,852.0,9.5,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.6,0.6,0.9,1.5,1.0,32.0,3.0,0.11,0.11,0.21,0.11,0.21,0.07,0.09,0.16,0.07,0.16
Igor Matanovic,CRO,AT,Eint Frankfurt,22.0,2003,15.0,2.0,303.0,3.4,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.1,1.1,0.0,1.2,2.0,6.0,19.0,0.3,0.0,0.3,0.3,0.3,0.34,0.01,0.35,0.34,0.35
Chrislain Matsima,FRA,DF,Augsburg,22.0,2002,23.0,21.0,1921.0,21.3,1.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,1.4,1.4,0.1,1.5,11.0,63.0,9.0,0.05,0.0,0.05,0.05,0.05,0.07,0.0,0.07,0.07,0.07
Jean Mattéo Bahoya,FRA,"MT,AT",Eint Frankfurt,19.0,2005,18.0,5.0,546.0,6.1,1.0,2.0,3.0,1.0,0.0,0.0,3.0,0.0,1.0,1.0,1.0,2.0,14.0,18.0,66.0,0.16,0.33,0.49,0.16,0.49,0.16,0.16,0.32,0.16,0.32
Maurides,BRA,AT,St. Pauli,31.0,1994,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Keke Maximilian Topp,GER,"AT,MT",Werder Bremen,21.0,2004,15.0,1.0,241.0,2.7,1.0,2.0,3.0,1.0,0.0,0.0,1.0,0.0,0.8,0.8,2.0,2.8,9.0,7.0,25.0,0.37,0.75,1.12,0.37,1.12,0.29,0.75,1.04,0.29,1.04
Jakov Medić,CRO,DF,Bochum,26.0,1998,19.0,14.0,1339.0,14.9,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.7,0.7,0.2,0.8,2.0,18.0,3.0,0.07,0.0,0.07,0.07,0.07,0.05,0.01,0.06,0.05,0.06
Connor Metcalfe,AUS,MT,St. Pauli,25.0,1999,5.0,2.0,258.0,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.1,0.5,5.0,7.0,8.0,0.0,0.0,0.0,0.0,0.0,0.13,0.05,0.18,0.13,0.18
Karol Mets,EST,DF,St. Pauli,31.0,1993,10.0,10.0,900.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.2,0.3,5.0,54.0,2.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.03,0.01,0.03
Alexander Meyer,GER,GB,Dortmund,33.0,1991,2.0,2.0,180.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.06,0.0,0.06
Florian Micheler,AUT,MT,Hoffenheim,19.0,2005,1.0,0.0,32.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Enzo Millot,FRA,"MT,AT",Stuttgart,22.0,2002,26.0,20.0,1628.0,18.1,4.0,4.0,8.0,4.0,0.0,1.0,8.0,0.0,7.1,6.3,2.8,9.1,37.0,106.0,113.0,0.22,0.22,0.44,0.22,0.44,0.39,0.15,0.55,0.35,0.5
Kim Min-jae,KOR,DF,Bayern Munich,28.0,1996,24.0,24.0,2095.0,23.3,2.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,1.6,1.6,0.3,1.9,15.0,171.0,4.0,0.09,0.0,0.09,0.09,0.09,0.07,0.01,0.08,0.07,0.08
Maximilian Mittelstädt,GER,DF,Stuttgart,28.0,1997,25.0,22.0,1953.0,21.7,1.0,5.0,6.0,1.0,0.0,0.0,5.0,0.0,0.6,0.6,3.9,4.5,45.0,132.0,114.0,0.05,0.23,0.28,0.05,0.28,0.03,0.18,0.21,0.03,0.21
Koji Miyoshi,JPN,"AT,MT",Bochum,28.0,1997,14.0,6.0,450.0,5.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.1,1.1,0.8,1.9,11.0,14.0,23.0,0.2,0.0,0.2,0.2,0.2,0.22,0.15,0.38,0.22,0.38
Max Moerstedt,GER,AT,Hoffenheim,,,12.0,5.0,451.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.8,0.8,0.6,1.3,6.0,10.0,36.0,0.0,0.0,0.0,0.0,0.0,0.15,0.12,0.27,0.15,0.27
David Mokwa,FRA,"DF,AT",Hoffenheim,20.0,2004,2.0,0.0,22.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.21,0.0,1.21,1.21,1.21
Steve Mounié,BEN,"AT,MT",Augsburg,30.0,1994,14.0,1.0,299.0,3.3,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.9,1.9,0.0,2.0,8.0,9.0,23.0,0.0,0.0,0.0,0.0,0.0,0.58,0.01,0.59,0.58,0.59
Nordi Mukiele,FRA,DF,Leverkusen,27.0,1997,15.0,10.0,899.0,10.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,1.4,1.4,1.0,2.4,20.0,36.0,28.0,0.1,0.0,0.1,0.1,0.1,0.14,0.1,0.24,0.14,0.24
Florian Müller,GER,GB,Freiburg,27.0,1997,4.0,3.0,303.0,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
