joueur,nationalite,position,equipe,age,annee_naissance,matchs,titularisations,minutes,minutes_90,buts,passes_decisives,buts_passes_decisives,buts_hors_penaltys,penaltys_marques,penaltys_tentes,cartons_jaunes,cartons_rouges,xg,npxg,xa,npxg_xa,progressions_balle,passes_progressives,passes_progressives_recues,buts_90,passes_decisives_90,buts_passes_decisives_90,buts_hors_penaltys_90,buts_passes_decisives_penaltys_90,xg_90,xa_90,xg_xa_90,npxg_90,npxg_xa_90
Pedri,ESP,MT,Barcelona,22.0,2002,28.0,26.0,2185.0,24.3,4.0,4.0,8.0,4.0,0.0,0.0,2.0,0.0,2.0,2.0,5.7,7.7,70.0,249.0,97.0,0.16,0.16,0.33,0.16,0.33,0.08,0.23,0.32,0.08,0.32
Adrià Pedrosa,ESP,DF,Sevilla,26.0,1998,23.0,21.0,1790.0,19.9,1.0,1.0,2.0,1.0,0.0,0.0,6.0,0.0,0.5,0.5,0.8,1.2,30.0,66.0,72.0,0.05,0.05,0.1,0.05,0.1,0.02,0.04,0.06,0.02,0.06
Pejiño,ESP,AT,Las Palmas,28.0,1996,1.0,0.0,16.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.17,0.17,0.17
Andy Pelmard,FRA,DF,Las Palmas,25.0,2000,4.0,2.0,205.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1,1.0,13.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.03,0.0,0.03
Iñaki Peña,ESP,GB,Barcelona,26.0,1999,15.0,14.0,1306.0,14.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rubén Peña,ESP,"AT,DF",Osasuna,33.0,1991,21.0,6.0,662.0,7.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7,0.7,0.5,1.3,15.0,19.0,46.0,0.0,0.0,0.0,0.0,0.0,0.1,0.07,0.17,0.1,0.17
Nicolas Pépé,CIV,"AT,MT",Villarreal,29.0,1995,19.0,9.0,902.0,10.0,1.0,2.0,3.0,1.0,0.0,0.0,1.0,0.0,2.5,2.5,2.0,4.5,40.0,39.0,108.0,0.1,0.2,0.3,0.1,0.3,0.25,0.2,0.45,0.25,0.45
Peque,ESP,"AT,MT",Sevilla,22.0,2002,19.0,10.0,813.0,9.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.4,1.4,1.2,2.6,9.0,22.0,28.0,0.0,0.11,0.11,0.0,0.11,0.16,0.13,0.28,0.16,0.28
Ayoze Pérez,ESP,AT,Villarreal,31.0,1993,21.0,14.0,1347.0,15.0,12.0,1.0,13.0,12.0,0.0,0.0,3.0,0.0,8.7,8.7,2.2,10.9,45.0,46.0,88.0,0.8,0.07,0.87,0.8,0.87,0.57,0.14,0.72,0.57,0.72
Carles Pérez,ESP,"MT,AT",Getafe,27.0,1998,23.0,15.0,1349.0,15.0,3.0,0.0,3.0,3.0,0.0,0.0,2.0,0.0,2.3,2.3,1.5,3.8,28.0,19.0,71.0,0.2,0.0,0.2,0.2,0.2,0.15,0.1,0.25,0.15,0.25
Francisco Perez,ESP,"AT,MT",Valencia,22.0,2002,17.0,3.0,389.0,4.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,2.1,2.2,15.0,10.0,51.0,0.0,0.0,0.0,0.0,0.0,0.03,0.49,0.52,0.03,0.52
Kike Pérez,ESP,MT,Valladolid,28.0,1997,19.0,14.0,1191.0,13.2,2.0,0.0,2.0,2.0,0.0,0.0,6.0,0.0,2.1,2.1,1.0,3.1,19.0,67.0,28.0,0.15,0.0,0.15,0.15,0.15,0.16,0.08,0.24,0.16,0.24
Luis Pérez,ESP,DF,Valladolid,30.0,1995,27.0,26.0,2333.0,25.9,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.1,0.1,1.8,1.9,38.0,79.0,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.07,0.0,0.07
Romain Perraud,FRA,DF,Betis,27.0,1997,21.0,17.0,1507.0,16.7,1.0,0.0,1.0,1.0,0.0,0.0,6.0,1.0,0.3,0.3,1.1,1.4,42.0,49.0,87.0,0.06,0.0,0.06,0.06,0.06,0.02,0.07,0.09,0.02,0.09
Valentín Pezzolesi,ESP,DF,Las Palmas,17.0,2007,1.0,0.0,6.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pica,ESP,DF,Alavés,23.0,2002,8.0,5.0,487.0,5.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3,0.3,0.0,0.4,3.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.01,0.07,0.06,0.07
Yeremi Pino,ESP,MT,Villarreal,22.0,2002,25.0,17.0,1367.0,15.2,1.0,4.0,5.0,1.0,0.0,0.0,8.0,0.0,2.9,2.9,4.1,7.0,30.0,43.0,164.0,0.07,0.26,0.33,0.07,0.33,0.19,0.27,0.46,0.19,0.46
Portu,ESP,"AT,MT",Girona,32.0,1992,18.0,1.0,344.0,3.8,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.4,0.5,8.0,9.0,41.0,0.0,0.26,0.26,0.0,0.26,0.01,0.11,0.13,0.01,0.13
Beñat Prados,ESP,MT,Athletic Club,24.0,2001,23.0,16.0,1295.0,14.4,1.0,0.0,1.0,1.0,0.0,0.0,6.0,0.0,0.9,0.9,1.0,1.9,15.0,57.0,28.0,0.07,0.0,0.07,0.07,0.07,0.06,0.07,0.13,0.06,0.13
Abdón Prats,ESP,"AT,MT",Mallorca,32.0,1992,20.0,2.0,359.0,4.0,2.0,0.0,2.0,1.0,1.0,1.0,4.0,0.0,1.9,1.1,0.0,1.2,0.0,6.0,9.0,0.5,0.0,0.5,0.25,0.25,0.49,0.0,0.49,0.29,0.29
Javi Puado,ESP,"AT,MT",Espanyol,26.0,1998,26.0,26.0,2228.0,24.8,9.0,1.0,10.0,6.0,3.0,3.0,5.0,0.0,7.4,5.1,1.2,6.3,51.0,50.0,79.0,0.36,0.04,0.4,0.24,0.28,0.3,0.05,0.35,0.21,0.26
Dani Raba,ESP,"MT,AT",Leganés,29.0,1995,21.0,16.0,1275.0,14.2,6.0,4.0,10.0,3.0,3.0,4.0,3.0,0.0,5.7,2.5,3.2,5.7,29.0,47.0,63.0,0.42,0.28,0.71,0.21,0.49,0.4,0.23,0.63,0.18,0.4
Arnau Rafús,ESP,GB,Valladolid,21.0,2003,1.0,1.0,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Antonio Raillo,ESP,DF,Mallorca,33.0,1991,28.0,28.0,2487.0,27.6,2.0,0.0,2.0,2.0,0.0,0.0,5.0,1.0,1.6,1.6,1.4,3.0,24.0,79.0,15.0,0.07,0.0,0.07,0.07,0.07,0.06,0.05,0.11,0.06,0.11
Benito Ramírez,ESP,"DF,MT",Las Palmas,29.0,1995,17.0,1.0,388.0,4.3,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.2,0.2,0.8,1.0,14.0,13.0,52.0,0.0,0.0,0.0,0.0,0.0,0.05,0.18,0.23,0.05,0.23
Sandro Ramírez,ESP,"AT,MT",Las Palmas,29.0,1995,23.0,20.0,1621.0,18.0,8.0,3.0,11.0,8.0,0.0,0.0,6.0,0.0,3.0,3.0,2.6,5.5,42.0,35.0,94.0,0.44,0.17,0.61,0.44,0.61,0.16,0.14,0.31,0.16,0.31
Raphinha,BRA,"AT,MT",Barcelona,28.0,1996,27.0,26.0,2218.0,24.6,13.0,8.0,21.0,12.0,1.0,1.0,3.0,0.0,14.4,13.6,10.6,24.2,74.0,114.0,262.0,0.53,0.32,0.85,0.49,0.81,0.58,0.43,1.01,0.55,0.98
Andrei Ratiu,ROU,DF,Rayo Vallecano,26.0,1998,27.0,26.0,2358.0,26.2,2.0,3.0,5.0,2.0,0.0,0.0,4.0,0.0,1.6,1.6,4.7,6.3,87.0,104.0,118.0,0.08,0.11,0.19,0.08,0.19,0.06,0.18,0.24,0.06,0.24
Raúl,ESP,"AT,MT",Osasuna,24.0,2000,26.0,5.0,672.0,7.5,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.2,2.2,0.7,2.9,10.0,14.0,42.0,0.27,0.0,0.27,0.27,0.27,0.3,0.09,0.39,0.3,0.39
Abderrahman Rebbach,ALG,"AT,MT",Alavés,26.0,1998,8.0,4.0,385.0,4.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.3,0.5,16.0,5.0,34.0,0.0,0.0,0.0,0.0,0.0,0.04,0.07,0.11,0.04,0.11
Álex Remiro,ESP,GB,Real Sociedad,30.0,1995,28.0,28.0,2520.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Diego Rico,ESP,DF,Getafe,32.0,1993,27.0,26.0,2337.0,26.0,0.0,3.0,3.0,0.0,0.0,0.0,7.0,0.0,0.3,0.3,2.2,2.5,24.0,116.0,76.0,0.0,0.12,0.12,0.0,0.12,0.01,0.08,0.1,0.01,0.1
Luis Rioja,ESP,AT,Alavés,31.0,1993,1.0,0.0,23.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,4.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57,0.57,0.0,0.57
Luis Rioja,ESP,"MT,AT",Valencia,31.0,1993,28.0,26.0,2259.0,25.1,5.0,2.0,7.0,3.0,2.0,2.0,5.0,0.0,3.1,1.6,3.3,4.8,71.0,65.0,172.0,0.2,0.08,0.28,0.12,0.2,0.13,0.13,0.25,0.06,0.19
Rodrigo Riquelme,ESP,"DF,MT",Atlético Madrid,24.0,2000,13.0,4.0,429.0,4.8,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.6,1.4,36.0,20.0,50.0,0.0,0.21,0.21,0.0,0.21,0.16,0.13,0.28,0.16,0.28
Alberto Risco,ESP,"MT,AT",Getafe,19.0,2005,5.0,0.0,69.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.1,0.3,3.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.22,0.19,0.41,0.22,0.41
Mihailo Ristić,SRB,"MT,DF",Celta Vigo,29.0,1995,5.0,3.0,202.0,2.2,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,8.0,0.0,0.45,0.45,0.0,0.45,0.0,0.01,0.01,0.0,0.01
Gorka Rivera Alonso,ESP,"DF,MT",Getafe,20.0,2004,1.0,0.0,20.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marc Roca,ESP,MT,Betis,28.0,1996,14.0,11.0,906.0,10.1,2.0,2.0,4.0,2.0,0.0,0.0,4.0,0.0,1.1,1.1,1.0,2.1,11.0,59.0,13.0,0.2,0.2,0.4,0.2,0.4,0.11,0.1,0.21,0.11,0.21
Rodri,ESP,AT,Betis,24.0,2000,3.0,1.0,118.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.1,0.2,4.0,8.0,11.0,0.0,0.0,0.0,0.0,0.0,0.13,0.06,0.19,0.13,0.19
Adrian Rodriguez,ESP,GB,Alavés,24.0,2000,2.0,1.0,122.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Álvaro Rodríguez,URU,AT,Getafe,20.0,2004,17.0,5.0,633.0,7.0,2.0,0.0,2.0,2.0,0.0,0.0,4.0,0.0,0.8,0.8,0.2,1.0,2.0,9.0,41.0,0.28,0.0,0.28,0.28,0.28,0.11,0.03,0.14,0.11,0.14
Óscar Rodríguez Arnaiz,ESP,"MT,AT",Leganés,26.0,1998,22.0,11.0,1097.0,12.2,1.0,4.0,5.0,1.0,0.0,0.0,5.0,1.0,1.6,1.6,1.9,3.5,22.0,52.0,52.0,0.08,0.33,0.41,0.08,0.41,0.13,0.16,0.29,0.13,0.29
Damián Rodríguez,ESP,MT,Celta Vigo,22.0,2003,14.0,7.0,718.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.1,0.1,0.5,0.6,5.0,47.0,5.0,0.0,0.0,0.0,0.0,0.0,0.01,0.07,0.08,0.01,0.08
Dani Rodríguez,ESP,"MT,AT",Mallorca,36.0,1988,29.0,20.0,1688.0,18.8,4.0,6.0,10.0,4.0,0.0,0.0,3.0,0.0,2.8,2.8,2.9,5.7,34.0,69.0,87.0,0.21,0.32,0.53,0.21,0.53,0.15,0.15,0.3,0.15,0.3
James Rodríguez,COL,"MT,AT",Rayo Vallecano,33.0,1991,6.0,1.0,140.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3,0.3,0.2,0.5,3.0,13.0,7.0,0.0,0.0,0.0,0.0,0.0,0.19,0.11,0.29,0.19,0.29
Javi Rodríguez,ESP,DF,Celta Vigo,21.0,2003,26.0,18.0,1767.0,19.6,2.0,2.0,4.0,2.0,0.0,0.0,5.0,0.0,1.5,1.5,0.9,2.4,20.0,85.0,33.0,0.1,0.1,0.2,0.1,0.2,0.08,0.05,0.12,0.08,0.12
Jesus Rodríguez,ESP,AT,Betis,19.0,2005,13.0,10.0,767.0,8.5,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.8,1.8,0.1,1.9,38.0,25.0,76.0,0.12,0.0,0.12,0.12,0.12,0.21,0.01,0.23,0.21,0.23
Kirian Rodríguez,ESP,MT,Las Palmas,29.0,1996,21.0,21.0,1758.0,19.5,0.0,3.0,3.0,0.0,0.0,0.0,2.0,0.0,1.6,1.6,1.5,3.0,25.0,128.0,39.0,0.0,0.15,0.15,0.0,0.15,0.08,0.07,0.16,0.08,0.16
Ricardo Rodríguez,SUI,DF,Betis,32.0,1992,14.0,11.0,959.0,10.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.3,0.5,13.0,48.0,28.0,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.04,0.01,0.04
Rodrygo,BRA,AT,Real Madrid,24.0,2001,26.0,20.0,1738.0,19.3,6.0,5.0,11.0,6.0,0.0,0.0,0.0,0.0,3.8,3.7,2.9,6.6,98.0,102.0,227.0,0.31,0.26,0.57,0.31,0.57,0.2,0.15,0.35,0.19,0.34
Leo Román,ESP,GB,Mallorca,24.0,2000,5.0,5.0,450.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Carlos Romero,ESP,"DF,MT",Espanyol,23.0,2001,24.0,18.0,1663.0,18.5,2.0,1.0,3.0,2.0,0.0,0.0,5.0,0.0,1.3,1.3,1.0,2.2,32.0,41.0,65.0,0.11,0.05,0.16,0.11,0.16,0.07,0.05,0.12,0.07,0.12
Isaac Romero,ESP,AT,Sevilla,24.0,2000,25.0,24.0,1927.0,21.4,3.0,2.0,5.0,3.0,0.0,1.0,8.0,0.0,5.2,4.4,2.0,6.4,19.0,22.0,84.0,0.14,0.09,0.23,0.14,0.23,0.24,0.09,0.34,0.21,0.3
Luka Romero,ARG,"AT,MT",Alavés,20.0,2004,6.0,2.0,199.0,2.2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8,0.0,0.2,0.2,3.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.37,0.08,0.45,0.01,0.09
Oriol Romeu,ESP,MT,Girona,33.0,1991,18.0,14.0,1096.0,12.2,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.1,0.1,0.2,0.3,14.0,59.0,7.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.03,0.01,0.03
Vitor Roque,BRA,AT,Betis,20.0,2005,22.0,14.0,1235.0,13.7,4.0,0.0,4.0,4.0,0.0,0.0,4.0,0.0,6.1,6.1,1.2,7.3,24.0,17.0,57.0,0.29,0.0,0.29,0.29,0.29,0.44,0.09,0.53,0.44,0.53
Valentin Rosier,FRA,DF,Leganés,28.0,1996,26.0,22.0,2083.0,23.1,1.0,2.0,3.0,1.0,0.0,0.0,7.0,0.0,0.7,0.7,1.0,1.7,31.0,49.0,75.0,0.04,0.09,0.13,0.04,0.13,0.03,0.04,0.07,0.03,0.07
Antonio Rüdiger,GER,DF,Real Madrid,32.0,1993,26.0,23.0,2021.0,22.5,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.3,1.3,0.2,1.5,17.0,80.0,3.0,0.0,0.0,0.0,0.0,0.0,0.06,0.01,0.07,0.06,0.07
Aitor Ruibal,ESP,"AT,DF",Betis,29.0,1996,21.0,7.0,731.0,8.1,0.0,2.0,2.0,0.0,0.0,0.0,3.0,0.0,0.6,0.6,1.3,1.9,15.0,26.0,41.0,0.0,0.25,0.25,0.0,0.25,0.07,0.16,0.23,0.07,0.23
Abel Ruiz,ESP,AT,Girona,25.0,2000,17.0,14.0,1099.0,12.2,4.0,0.0,4.0,3.0,1.0,2.0,3.0,0.0,4.5,3.0,0.4,3.3,16.0,18.0,57.0,0.33,0.0,0.33,0.25,0.25,0.37,0.03,0.4,0.24,0.27
Ferrán Ruiz,ESP,MT,Girona,21.0,2003,1.0,0.0,18.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Youssouf Sabaly,SEN,DF,Betis,32.0,1993,19.0,17.0,1418.0,15.8,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.8,0.9,22.0,44.0,51.0,0.0,0.06,0.06,0.0,0.06,0.01,0.05,0.06,0.01,0.06
Umar Sadiq,NGA,AT,Valencia,28.0,1997,9.0,5.0,511.0,5.7,4.0,0.0,4.0,4.0,0.0,0.0,2.0,0.0,2.3,2.3,0.5,2.8,7.0,6.0,27.0,0.7,0.0,0.7,0.7,0.7,0.4,0.08,0.49,0.4,0.49
Umar Sadiq,NGA,AT,Real Sociedad,28.0,1997,7.0,2.0,227.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.2,0.4,5.0,5.0,18.0,0.0,0.0,0.0,0.0,0.0,0.09,0.06,0.15,0.09,0.15
Jorge Sáenz,ESP,DF,Leganés,28.0,1996,15.0,11.0,985.0,10.9,1.0,0.0,1.0,1.0,0.0,0.0,3.0,1.0,0.5,0.5,0.1,0.6,5.0,20.0,0.0,0.09,0.0,0.09,0.09,0.09,0.05,0.01,0.06,0.05,0.06
Jan Salas,ESP,MT,Mallorca,19.0,2005,2.0,0.0,19.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.0,0.27,0.27,0.27
Kike Salas,ESP,DF,Sevilla,22.0,2002,23.0,17.0,1565.0,17.4,1.0,2.0,3.0,1.0,0.0,0.0,3.0,0.0,0.9,0.9,0.6,1.5,5.0,47.0,12.0,0.06,0.12,0.17,0.06,0.17,0.05,0.03,0.09,0.05,0.09
Albert Sambi Lokonga,BEL,MT,Sevilla,25.0,1999,18.0,13.0,1267.0,14.1,0.0,2.0,2.0,0.0,0.0,0.0,4.0,0.0,0.4,0.4,0.7,1.1,21.0,79.0,17.0,0.0,0.14,0.14,0.0,0.14,0.03,0.05,0.08,0.03,0.08
Chuky san jose,ESP,"MT,AT",Valladolid,20.0,2004,11.0,4.0,361.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4,0.4,0.5,0.9,2.0,5.0,11.0,0.0,0.0,0.0,0.0,0.0,0.1,0.12,0.23,0.1,0.23
Oihan Sancet,ESP,MT,Athletic Club,24.0,2000,21.0,17.0,1347.0,15.0,13.0,1.0,14.0,11.0,2.0,2.0,2.0,0.0,8.3,6.7,1.4,8.1,42.0,78.0,100.0,0.87,0.07,0.94,0.73,0.8,0.55,0.09,0.65,0.45,0.54
Antonio Sánchez,ESP,"MT,DF",Mallorca,28.0,1997,24.0,7.0,939.0,10.4,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.8,0.8,0.6,1.4,13.0,30.0,35.0,0.0,0.0,0.0,0.0,0.0,0.07,0.06,0.13,0.07,0.13
Iván Sánchez,ESP,"MT,AT",Valladolid,32.0,1992,24.0,9.0,1033.0,11.5,1.0,1.0,2.0,1.0,0.0,0.0,4.0,0.0,0.4,0.4,1.6,2.0,43.0,56.0,67.0,0.09,0.09,0.17,0.09,0.17,0.04,0.14,0.18,0.04,0.18
Javi Sánchez,ESP,DF,Valladolid,28.0,1997,22.0,22.0,1839.0,20.4,1.0,0.0,1.0,1.0,0.0,0.0,5.0,0.0,0.4,0.4,0.3,0.7,4.0,25.0,4.0,0.05,0.0,0.05,0.05,0.05,0.02,0.01,0.03,0.02,0.03
Juanlu Sánchez,ESP,"MT,DF",Sevilla,21.0,2003,24.0,13.0,1236.0,13.7,4.0,3.0,7.0,4.0,0.0,0.0,4.0,1.0,1.8,1.8,1.2,3.0,24.0,40.0,48.0,0.29,0.22,0.51,0.29,0.51,0.13,0.09,0.22,0.13,0.22
Manu Sánchez,ESP,DF,Alavés,24.0,2000,25.0,22.0,1954.0,21.7,1.0,0.0,1.0,1.0,0.0,0.0,6.0,0.0,1.6,1.6,0.6,2.2,37.0,63.0,76.0,0.05,0.0,0.05,0.05,0.05,0.08,0.03,0.1,0.08,0.1
Maroan Sannadi,ESP,AT,Athletic Club,24.0,2001,7.0,3.0,306.0,3.4,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.2,2.2,5.0,11.0,28.0,0.29,0.0,0.29,0.29,0.29,0.58,0.06,0.65,0.58,0.65
Jesús Santiago,ESP,MT,Getafe,20.0,2004,15.0,4.0,317.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0,4.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01
Aleksandar Sedlar,SRB,DF,Alavés,33.0,1991,7.0,5.0,426.0,4.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01
Sergi,ESP,DF,Leganés,32.0,1992,28.0,27.0,2412.0,26.8,2.0,0.0,2.0,2.0,0.0,0.0,2.0,1.0,1.4,1.4,0.4,1.8,3.0,64.0,1.0,0.07,0.0,0.07,0.07,0.07,0.05,0.01,0.07,0.05,0.07
Nicolás Serrano,ESP,AT,Athletic Club,22.0,2003,4.0,1.0,112.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,2.0,4.0,18.0,0.0,0.0,0.0,0.0,0.0,0.13,0.02,0.15,0.13,0.15
Fábio Silva,POR,AT,Las Palmas,22.0,2002,20.0,18.0,1518.0,16.9,8.0,2.0,10.0,6.0,2.0,3.0,7.0,0.0,7.6,5.3,1.0,6.2,26.0,20.0,100.0,0.47,0.12,0.59,0.36,0.47,0.45,0.06,0.51,0.31,0.37
Rui Silva,POR,GB,Betis,31.0,1994,15.0,15.0,1350.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01
Giuliano Simeone,ARG,"MT,DF",Atlético Madrid,22.0,2002,24.0,18.0,1351.0,15.0,1.0,5.0,6.0,1.0,0.0,0.0,3.0,0.0,1.8,1.8,3.6,5.4,49.0,33.0,133.0,0.07,0.33,0.4,0.07,0.4,0.12,0.24,0.36,0.12,0.36
Unai Simón,ESP,GB,Athletic Club,27.0,1997,12.0,12.0,1080.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Daley Sinkgraven,NED,DF,Las Palmas,29.0,1995,2.0,1.0,91.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.02
Jailson Siqueira,BRA,"DF,MT",Celta Vigo,29.0,1995,11.0,6.0,540.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.0,0.1,6.0,36.0,3.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.02,0.02
Antonio Sivera,ESP,GB,Alavés,28.0,1996,24.0,24.0,2090.0,23.2,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.1,0.1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Justin Smith,CAN,MT,Espanyol,22.0,2003,5.0,3.0,209.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.02
Alex Sola,ESP,"MT,AT",Getafe,25.0,1999,19.0,13.0,1029.0,11.4,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,1.0,1.0,0.7,1.6,24.0,23.0,61.0,0.0,0.09,0.09,0.0,0.09,0.08,0.06,0.14,0.08,0.14
Jhon Solis,COL,MT,Girona,20.0,2004,14.0,2.0,438.0,4.9,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.6,0.6,0.1,0.7,7.0,26.0,12.0,0.21,0.0,0.21,0.21,0.21,0.12,0.02,0.14,0.12,0.14
David Soria,ESP,GB,Getafe,31.0,1993,29.0,29.0,2610.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Juan Soriano,ESP,GB,Leganés,27.0,1997,6.0,6.0,540.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
